0.05	0.6	0.6	0.0008420695823957592	0.6	0.0008420695823957592	0.38991869285	0.0001798265722138513	-0.21008130714999998	-0.5499999999999999	0.001
0.26008130499791393	0.6	0.26008130499791393	0.0024268210688146454	0.6	0.0008420695823957592	0.38991869285	0.0001798265722138513	-0.12983738785208612	-0.33991869285000004	0.001
0.38991869285	0.6	0.6	0.0008420695823957592	0.38991869285	0.0001798265722138513	0.4687714615084029	9.250295616428047e-05	0.07885276865840286	-0.12983738785208612	0.001
0.38991869285	0.4687714615084029	0.38991869285	0.0001798265722138513	0.4687714615084029	9.250295616428047e-05	0.4464031351198399	5.8686365247807084e-05	-0.02236832638856293	0.07885276865840286	0.001
0.38991869285	0.4464031351198399	0.4687714615084029	9.250295616428047e-05	0.4464031351198399	5.8686365247807084e-05	0.44128604341651095	5.6738234209473414e-05	-0.005117091703328944	-0.02236832638856293	0.001
0.38991869285	0.44128604341651095	0.4464031351198399	5.8686365247807084e-05	0.44128604341651095	5.6738234209473414e-05	0.43921899301964945	5.653764057254281e-05	-0.002067050396861482	-0.005117091703328944	0.001
0.38991869285	0.43921899301964945	0.44128604341651095	5.6738234209473414e-05	0.43921899301964945	5.653764057254281e-05	0.43902365960895384	5.649663248766607e-05	-0.00019533341069562885	-0.002067050396861482	0.001
0.42026723123753873	0.43921899301964945	0.44128604341651095	5.6738234209473414e-05	0.43921899301964945	5.653764057254281e-05	0.43902365960895384	5.649663248766607e-05	-0.01875642837141512	-0.049104966758953816	0.001
0.43185934144580435	0.43921899301964945	0.44128604341651095	5.6738234209473414e-05	0.43921899301964945	5.653764057254281e-05	0.43902365960895384	5.649663248766607e-05	-0.007164318163149513	-0.018756428371415113	0.001
0.43628713356431215	0.43921899301964945	0.44128604341651095	5.6738234209473414e-05	0.43921899301964945	5.653764057254281e-05	0.43902365960895384	5.649663248766607e-05	-0.0027365260446416966	-0.007164318163149497	0.001
0.4379783996662114	0.43921899301964945	0.4379783996662114	5.6664378228193684e-05	0.43921899301964945	5.653764057254281e-05	0.43902365960895384	5.649663248766607e-05	-0.0010452599427424488	-0.002736526044641696	0.001
0.43876976868261053	0.43921899301964945	0.43876976868261053	5.659218824341326e-05	0.43921899301964945	5.653764057254281e-05	0.43902365960895384	5.649663248766607e-05	-0.00025389092634333916	-0.0010452599427424488	0.001
